timestamp,v_x,w_z
1715420033.466450164,2.1109,-0.0558619
1715420033.516478862,2.09352,0.00804623
1715420033.566483501,2.09952,0.127589
1715420033.616461808,2.09564,0.0439116
1715420033.666425973,2.09071,-0.154174
1715420033.718327725,2.09399,-0.0155784
1715420033.766491498,2.07112,0.139941
1715420033.816440899,2.08632,0.0310729
1715420033.866456183,2.09797,0.0855022
1715420033.916465515,2.0901,0.0474303
1715420033.966459570,2.11586,0.0973475
1715420034.016450353,2.09879,0.0624325
1715420034.066434754,2.06751,0.0283542
1715420034.116455006,2.08838,0.0522236
1715420034.166455133,2.12126,-0.0402004
1715420034.216455304,2.09942,0.0245002
1715420034.266435757,2.06303,0.0358011
1715420034.316470108,2.08718,0.0278828
1715420034.366510031,2.10722,0.0895234
1715420034.416458759,2.09389,0.0463723
1715420034.466435592,2.09163,-0.0179235
1715420034.516469125,2.0931,0.0270849
1715420034.566458221,2.0346,0.0829559
1715420034.616464099,2.07339,0.0438525
1715420034.666449496,2.14784,-0.0197554
1715420034.716432298,2.09825,0.0247392
1715420034.766452886,2.02601,0.0274955
1715420034.816462672,2.07411,0.0255344
1715420034.866510962,2.12637,0.11513
1715420034.916462712,2.2,0.00471653
1715420034.966433832,1.95,-0.0245719
1715420035.016441252,2.08305,0.0192581
1715420035.066441521,2.07745,0.0751238
1715420035.116431028,2.08102,0.0360066
1715420035.166467018,2.12293,0.0583888
1715420035.216463150,2.09496,0.0427228
1715420035.266446449,2.04284,-0.0431946
1715420035.316473778,2.07736,0.0169229
1715420035.366457575,2.06964,0.0660732
1715420035.416458769,2.07456,0.0316448
1715420035.466479134,2.1385,0.0615402
1715420035.516477625,2.09601,0.0406442
1715420035.566458485,2.10575,0.0150478
1715420035.616533263,2.09944,0.0329724
1715420035.666437853,2.0331,0.0763893
1715420035.716485226,2.07729,0.046011
1715420035.766455201,2.14206,-0.0320386
1715420035.816469305,2.09899,0.0225775
1715420035.866432161,2.03095,0.0984329
1715420035.916597133,2.07614,0.0453578
1715420035.966448903,2.08378,0.0519298
1715420036.016470979,2.07867,0.0473506
1715420036.066467944,2.06554,-0.0209944
1715420036.116465063,2.07421,0.0268478
1715420036.166442863,2.13141,0.0539856
1715420036.216434603,2.09347,0.0349882
1715420036.266434272,2.08719,0.0843445
1715420036.316433830,2.09149,0.0498318
1715420036.366447334,2.11292,-0.105154
1715420036.416467500,2.09879,0
1715420036.466464375,2.06996,0.127578
1715420036.516464930,2.08915,0.0406202
1715420036.566463949,2.09169,0.0476551
1715420036.616486942,2.08992,0.0427294
1715420036.666466557,2.05648,-0.0196982
1715420036.716500895,2.07856,0.0240459
1715420036.766446796,2.13186,-0.0132923
1715420036.816464777,2.0964,0.0128237
1715420036.866432348,2.0331,0.120498
1715420036.916438902,2.07512,0.0451234
1715420036.966468197,2.09187,0.0129079
1715420037.016434915,2.08051,0.0354282
1715420037.066435760,2.1231,0.0429367
1715420037.116473275,2.09473,0.0376644
1715420037.166568404,2.10155,0.00451687
