timestamp,v_x,w_z
1716433468.944141951,1,0
1716433468.994156584,1,0.0251656
1716433469.044125759,1,-0.0429241
1716433469.094153180,1,0
1716433469.144154685,1,0.166397
1716433469.194126990,1,0.0544154
1716433469.244154421,1,-0.0484837
1716433469.294170709,1,0.0223987
1716433469.344139392,1,0.093838
1716433469.394158681,1,0.0445677
1716433469.444127761,1,-0.10327
1716433469.494155452,1,0
1716433469.544122027,1,0.127927
1716433469.594124382,1,0.0387214
1716433469.644128852,1,-0.100067
1716433469.694162269,1,0
1716433469.744157077,1,0.0947686
1716433469.794155384,1,0.0263081
1716433469.844157304,1,-0.0295912
1716433469.894123298,1,0
1716433469.944128479,1,0.114166
1716433469.994144609,1,0.0415821
1716433470.044147099,1,0.0254132
1716433470.094153661,1,0.0366019
1716433470.144159851,1,-0.0266942
1716433470.194142532,1,0
1716433470.244138863,1,0.0761997
1716433470.294155463,1,0.0353251
1716433470.344126424,1,0.0362008
1716433470.394155793,1,0.0355426
1716433470.444123575,1,0.0536356
1716433470.494127232,1,0.0411563
1716433470.544156382,1,0.052388
1716433470.594194329,1,0.0446162
1716433470.644135036,1,0.089874
1716433470.694167462,1,0.0587235
1716433470.744157542,1,-0.0830631
1716433470.794185628,1,0
1716433470.844162376,1,0.123005
1716433470.894157448,1,0.0483283
1716433470.944155738,1,-0.0381485
1716433470.994157896,1,0.0214493
1716433471.044161009,1,0.0540918
1716433471.094180360,1,0.0315726
1716433471.144155264,1,0
1716433471.194162580,1,0.0228508
1716433471.244128849,1,0.0236953
1716433471.294166469,1,0.0231253
1716433471.344157651,1,0.197378
1716433471.394169093,1,0.0773105
1716433471.444125508,1,-0.095076
1716433471.494155213,1,0.0237745
1716433471.544150087,1,0.0830706
1716433471.594124063,1,0.0472806
1716433471.644126760,1,-0.100703
1716433471.694158576,1,0
1716433471.744121408,1,0
1716433471.794155389,1,0
1716433471.844135556,1,0.0992038
1716433471.894158642,1,0.0296392
1716433471.944152808,1,0
1716433471.994126202,1,0.0241029
1716433472.044138930,1,0.0569725
1716433472.094160161,1,0.0343543
1716433472.144153388,1,-0.0386128
1716433472.194164294,1,0
1716433472.244164989,1,0.120478
1716433472.294123197,1,0.0454555
1716433472.344157609,1,-0.0501837
1716433472.394126076,1,0
1716433472.444168039,1,0.107881
1716433472.494165223,1,0.0444025
1716433472.544164185,1,-0.0622762
1716433472.594156690,1,0
1716433472.644162172,1,0.109368
1716433472.694124476,1,0.0417767
1716433472.744142056,1,-0.0537568
1716433472.794158563,1,0
1716433472.844157871,1,0.0466705
1716433472.894156639,1,0.022855
1716433472.944154271,1,0.0738512
1716433472.994156656,1,0.0386765
1716433473.044164490,1,-0.0807714
1716433473.094155213,1,0
1716433473.144153125,1,0.144789
1716433473.194175987,1,0.0460505
1716433473.244131997,1,-0.0236935
1716433473.294156388,1,0.0243878
1716433473.344131420,1,0
1716433473.394160587,1,0
1716433473.444137104,1,0.128322
1716433473.494153398,1,0.0500239
1716433473.544128694,1,-0.075
1716433473.594175808,1,0
1716433473.644158491,1,0.0382215
1716433473.694125208,1,0
1716433473.744129229,1,0.0835676
1716433473.794132994,1,0.0394236
1716433473.844125718,1,-0.0298869
1716433473.894127903,1,0
1716433473.944126019,1,0.0736018
1716433473.994163678,1,0.0351842
1716433474.044129662,1,0.0427002
1716433474.094158130,1,0.0375265
1716433474.144158147,1,0
1716433474.194135205,1,0.0291737
1716433474.244154777,1,0
1716433474.294156915,1,0.0201987
1716433474.344122634,1,0.069395
1716433474.394123207,1,0.035398
1716433474.444212248,1,0.148636
1716433474.494160075,1,0.0706179
1716433474.544125311,1,-0.0215654
1716433474.594135988,1,0.0420077
1716433474.644154816,1,0
1716433474.694158875,1,0.0330801
1716433474.744154669,1,0
1716433474.794130508,1,0
1716433474.844131629,1,0.0854885
1716433474.894128473,1,0.0398574
1716433474.944156503,1,-0.0757604
1716433474.994155259,1,0
1716433475.044141117,1,0.154527
1716433475.094194620,1,0.0507029
1716433475.144160020,1,-0.043555
1716433475.194160402,1,0.0214664
1716433475.244134858,1,0.0838634
1716433475.294124530,1,0.0353073
1716433475.344183946,1,-0.0349435
1716433475.394151360,1,0
1716433475.444147515,1,0
1716433475.494163039,1,0
1716433475.544153343,1,0.136512
1716433475.594126682,1,0.0499567
1716433475.644123778,1,-0.0552992
1716433475.694155542,1,0
1716433475.744136598,1,0.101145
1716433475.794124917,1,0.0433382
1716433475.844154698,1,0.0866147
1716433475.894173498,1,0.0568245
1716433475.944154542,1,0.0554645
1716433475.994158485,1,0.0564314
1716433476.044126899,1,-0.0313739
1716433476.094154970,1,0.0292266
1716433476.144154598,1,0
1716433476.194160091,1,0.0262835
1716433476.244153867,1,0.104971
1716433476.294211208,1,0.0507467
1716433476.344122774,1,-0.0244241
1716433476.394157498,1,0.0274382
1716433476.444131572,1,0.147983
1716433476.494149835,1,0.0648726
1716433476.544125447,1,0
1716433476.594122622,1,0.0472564
1716433476.644125440,1,0.185942
1716433476.694159621,1,0.0904121
1716433476.744149708,1,0
1716433476.794151467,1,0.0582888
1716433476.844148041,1,0.0649626
1716433476.894122888,1,0.0604287
1716433476.944153200,1,-0.102478
1716433476.994150842,1,0
1716433477.044182343,1,0.0820265
1716433477.094158716,1,0.0322252
1716433477.144123877,1,0.0488804
1716433477.194155984,1,0.0374065
1716433477.244122348,1,0.0455154
1716433477.294168219,1,0.0399544
1716433477.344152426,1,0.134186
1716433477.394154241,1,0.0692528
1716433477.444143707,1,-0.0637296
1716433477.494163106,1,0.0279111
1716433477.544154551,1,0.067624
1716433477.594125913,1,0.0402318
1716433477.644155386,1,-0.0949976
1716433477.694155164,1,0
1716433477.744126016,1,0.123321
1716433477.794153659,1,0.0370632
1716433477.844160434,1,-0.0276087
1716433477.894153459,1,0
1716433477.944152522,1,0.122643
1716433477.994121784,1,0.0498286
1716433478.044152055,1,-0.0804563
1716433478.094082321,1,0
1716433478.144155469,1,0.116909
1716433478.194160834,1,0.0427484
1716433478.244154339,1,-0.0567325
1716433478.294122833,1,0
1716433478.344164243,1,0.0953432
1716433478.394123969,1,0.0377815
1716433478.444142146,1,0.0764092
1716433478.494161150,1,0.0498323
1716433478.544152960,1,-0.0917888
1716433478.594156592,1,0
1716433478.644129288,1,0.074115
1716433478.694160684,1,0.0270217
1716433478.744123035,1,-0.0488728
1716433478.794159135,1,0
1716433478.844164274,1,0.141995
1716433478.894130712,1,0.0463961
1716433478.944094550,1,0
1716433478.994128410,1,0.0317487
1716433479.044161837,1,0
1716433479.094157249,1,0.0201416
1716433479.144155358,1,0
1716433479.194155309,1,0
1716433479.244154688,1,0.0386786
1716433479.294156816,1,0.0226702
1716433479.344154238,1,-0.0465773
1716433479.394160740,1,0
1716433479.444157685,1,0.115704
1716433479.494139482,1,0.0402083
1716433479.544128636,1,0.0318537
1716433479.594128748,1,0.0359032
1716433479.644131821,1,-0.0345121
1716433479.694153034,1,0
1716433479.744148593,1,0.113949
1716433479.794127028,1,0.0449459
1716433479.844125023,1,-0.0949211
1716433479.894150517,1,0
1716433479.944145926,1,0.0911876
1716433479.994123483,1,0.029328
1716433480.044126511,1,-0.0800225
1716433480.094166150,1,0
1716433480.144158155,1,0.10564
1716433480.194191006,1,0.0295541
1716433480.244199194,1,-0.0324721
1716433480.294157350,1,0
1716433480.344122821,1,0.0340358
1716433480.394127904,1,0
1716433480.444164592,1,0.0812591
1716433480.494154793,1,0.0373411
1716433480.544158889,1,0
1716433480.594133777,1,0.0227914
1716433480.644156463,1,-0.0201073
1716433480.694156435,1,0
1716433480.744157835,1,0
1716433480.794138497,1,0
1716433480.844124281,1,0.122458
1716433480.894129571,1,0.0417633
1716433480.944160044,1,-0.0260249
1716433480.994179773,1,0.0206793
1716433481.044152453,1,0
1716433481.094124917,1,0
1716433481.144143692,1,0
1716433481.194131342,1,0
1716433481.244124107,1,0.1394
1716433481.294129182,1,0.046974
1716433481.344124594,1,0
1716433481.394156474,1,0.0321602
1716433481.444181021,1,0.120934
1716433481.494132951,1,0.0597285
1716433481.544157651,1,-0.0634842
1716433481.594142955,1,0.0215173
1716433481.644154175,1,0.032069
1716433481.694155054,1,0.0247897
1716433481.744147602,1,0
1716433481.794160837,1,0
1716433481.844151202,1,0.08058
1716433481.894160139,1,0.0350111
1716433481.944156489,1,-0.0508072
1716433481.994125246,1,0
1716433482.044151965,1,-0.12315
1716433482.094158749,1,-0.032552
1716433482.144125683,1,-0.0627812
1716433482.194125618,1,-0.042027
1716433482.244126854,1,0.0753213
1716433482.294187285,1,0
1716433482.344155410,1,0.0801106
1716433482.394152626,1,0.0209968
1716433482.444164013,1,0.0798322
1716433482.494155989,1,0.0392606
1716433482.544155462,1,-0.0309277
1716433482.594155742,1,0
1716433482.644147502,1,0.131832
1716433482.694131383,1,0.0530122
1716433482.744154351,1,-0.0364414
1716433482.794154254,1,0.0252193
1716433482.844154601,1,0.042968
1716433482.894153993,1,0.0307763
1716433482.944127548,1,-0.105956
1716433482.994126340,1,0
1716433483.044126246,1,0.0718613
1716433483.094189317,1,0
1716433483.144159582,1,-0.0531698
1716433483.194154486,1,0
1716433483.244158981,1,0.103666
1716433483.294158017,1,0.0275573
1716433483.344151157,1,0.0413592
1716433483.394160358,1,0.0318646
1716433483.444133284,1,0.0309494
1716433483.494185038,1,0.0315715
1716433483.544128046,1,0.0628599
1716433483.594126860,1,0.0413125
1716433483.644158958,1,0
1716433483.694140019,1,0.0231157
1716433483.744176898,1,0.0556133
1716433483.794168034,1,0.0339151
1716433483.844163621,1,-0.0528563
1716433483.894200543,1,0
1716433483.944125744,1,0
1716433483.994155056,1,0
1716433484.044163645,1,-0.0404818
1716433484.094156820,1,0
1716433484.144155212,1,0.136483
1716433484.194128285,1,0.0385976
1716433484.244155707,1,0
1716433484.294158319,1,0.0212557
1716433484.344126958,1,0.0263231
1716433484.394122775,1,0.0228133
1716433484.444150674,1,0.0836089
1716433484.494154395,1,0.0416517
1716433484.544158218,1,0.0259678
1716433484.594126246,1,0.0368098
1716433484.644126117,1,0.126441
1716433484.694140813,1,0.0646921
1716433484.744124385,1,-0.0883514
1716433484.794155716,1,0
1716433484.844129368,1,0
1716433484.894160880,1,0
1716433484.944161957,1,0
1716433484.994154059,1,0
1716433485.044163216,1,0.0631092
1716433485.094148722,1,0.0232762
1716433485.144175826,1,0.0376315
1716433485.194162788,1,0.0278457
1716433485.244162240,1,0.0888515
1716433485.294153429,1,0.0468641
1716433485.344154997,1,-0.143962
1716433485.394161516,1,0
1716433485.444152613,1,0.0312111
1716433485.494124356,1,0
1716433485.544121588,1,0.0587091
1716433485.594124515,1,0
1716433485.644147687,1,0
1716433485.694149725,1,0
1716433485.744176448,1,0.149547
1716433485.794124465,1,0.053522
1716433485.844142285,1,0
1716433485.894141986,1,0.0333337
1716433485.944125298,1,0.0406224
1716433485.994154158,1,0.0356731
1716433486.044142620,1,-0.0575131
1716433486.094157517,1,0
1716433486.144158017,1,0
1716433486.194123067,1,0
1716433486.244156204,1,0.0455022
1716433486.294131132,1,0
1716433486.344136603,1,0.0480731
1716433486.394145252,1,0.0253122
1716433486.444164893,1,0.130479
1716433486.494155690,1,0.0579931
1716433486.544158395,1,0
1716433486.594155892,1,0.0417364
1716433486.644163425,1,-0.0682099
1716433486.694161660,1,0
1716433486.744154554,1,0
1716433486.794151048,1,0
1716433486.844124223,1,0.12699
1716433486.894156895,1,0.0460142
1716433486.944155767,1,0.037125
1716433486.994155296,1,0.0433093
1716433487.044127671,1,0.0836533
1716433487.094131690,1,0.05593
1716433487.144126486,1,-0.14872
1716433487.194143306,1,0
1716433487.244159422,1,0.0451877
1716433487.294125507,1,0
1716433487.344164308,1,0
1716433487.394128846,1,0
1716433487.444156644,1,0.109567
1716433487.494160159,1,0.0390781
1716433487.544127280,1,0.0466404
1716433487.594158657,1,0.041432
1716433487.644154466,1,-0.087328
1716433487.694158948,1,0
1716433487.744153824,1,0.0867933
1716433487.794180818,1,0.0278965
1716433487.844148595,1,-0.107145
1716433487.894154953,1,0
1716433487.944130355,1,0.15718
1716433487.994156528,1,0.0391487
1716433488.044157426,1,-0.0505113
1716433488.094160558,1,0
1716433488.144153862,1,0.0464235
1716433488.194125810,1,0.0208089
1716433488.244153698,1,-0.0699878
1716433488.294152168,1,0
1716433488.344127005,1,0.13191
1716433488.394122186,1,0.0363289
1716433488.444127759,1,-0.0765037
1716433488.494173506,1,0
1716433488.544153745,1,0
1716433488.594163082,1,0
1716433488.644157794,1,-0.04446
1716433488.694150637,1,0
1716433488.744160477,1,0.169666
1716433488.794158297,1,0.0459551
1716433488.844128823,1,-0.0416184
1716433488.894122163,1,0
1716433488.944153612,1,0.0578532
1716433488.994126808,1,0.0308802
1716433489.044156021,1,0.120669
1716433489.094167676,1,0.0588313
1716433489.144177002,1,-0.0534433
1716433489.194122762,1,0.0240247
1716433489.244146572,1,0.0931199
1716433489.294167311,1,0.045518
1716433489.344155647,1,0.020311
1716433489.394158913,1,0.0377154
1716433489.444155429,1,0.0250913
1716433489.494128655,1,0.0337578
1716433489.544155330,1,0.0873756
1716433489.594123179,1,0.050412
1716433489.644168895,1,-0.0954264
1716433489.694159323,1,0
1716433489.744157349,1,0.0860744
1716433489.794160578,1,0.030297
1716433489.844157589,1,0.0379886
1716433489.894126245,1,0.0326621
1716433489.944156979,1,0.0910545
1716433489.994152817,1,0.0507962
1716433490.044172316,1,0.116324
1716433490.094156669,1,0.0711576
1716433490.144153280,1,-0.0412997
1716433490.194158178,1,0.0363292
1716433490.244153710,1,0.0304266
1716433490.294157184,1,0.0393356
1716433490.344158029,1,-0.1027
1716433490.394154858,1,0
1716433490.444171277,1,0.0945571
1716433490.494126325,1,0.02446
1716433490.544156519,1,0.0255003
1716433490.594127520,1,0.0247553
1716433490.644147869,1,0.0420695
1716433490.694161083,1,0.0301756
1716433490.744163639,1,0
1716433490.794156215,1,0.0235036
1716433490.844155535,1,0.0781209
1716433490.894158623,1,0.0405429
1716433490.944157998,1,0.0898016
1716433490.994167879,1,0.055857
1716433491.044155746,1,0
1716433491.094148803,1,0.0445518
1716433491.144123280,1,0
1716433491.194122836,1,0.035018
1716433491.244130648,1,0.0577417
1716433491.294127416,1,0.0360081
1716433491.344130245,1,0.162893
1716433491.394126863,1,0.0783743
1716433491.444153666,1,0.0482299
1716433491.494124484,1,0.0691293
1716433491.544153501,1,-0.035203
1716433491.594123857,1,0.0367996
1716433491.644157436,1,0.117444
1716433491.694153795,1,0.061943
1716433491.744137209,1,0.0921359
1716433491.794130717,1,0.0713532
1716433491.844155058,1,0
1716433491.894140647,1,0.0437107
1716433491.944127216,1,0
1716433491.994126132,1,0.0355889
1716433492.044157694,1,0
1716433492.094158430,1,0.0216641
1716433492.144154579,1,0.104703
1716433492.194160994,1,0.0474716
1716433492.244156276,1,0.0871861
1716433492.294162875,1,0.0598187
1716433492.344204207,1,-0.0465626
1716433492.394158396,1,0.0267844
1716433492.444150189,1,0.0980038
1716433492.494154744,1,0.0489102
1716433492.544137999,1,-0.026241
1716433492.594125288,1,0.0255451
1716433492.644124957,1,0.123444
1716433492.694159354,1,0.0560092
1716433492.744130798,1,-0.0389386
1716433492.794138976,1,0.0265349
1716433492.844171896,1,0.106423
1716433492.894132500,1,0.0513568
1716433492.944122393,1,0.0350399
1716433492.994156209,1,0.0462838
1716433493.044152442,1,0.140343
1716433493.094155190,1,0.07548
1716433493.144122695,1,0
1716433493.194343636,1,0.0462246
1716433493.244121939,1,0.0718799
1716433493.294147148,1,0.0542159
1716433493.344107809,1,-0.0396301
1716433493.394153376,1,0.0251426
1716433493.444141714,1,0.14496
1716433493.494123291,1,0.0623879
1716433493.544154583,1,-0.0644459
1716433493.594127403,1,0.023021
1716433493.644152700,1,0.116212
1716433493.694146778,1,0.0519764
1716433493.744130106,1,0
1716433493.794151096,1,0.0303507
1716433493.844131441,1,0.138237
1716433493.894125294,1,0.0638692
1716433493.944153310,1,0
1716433493.994152931,1,0.0439445
1716433494.044149889,1,0.0276774
1716433494.094151810,1,0.0388853
1716433494.144148560,1,0.051649
1716433494.194169059,1,0.0428578
1716433494.244158363,1,0.0966818
1716433494.294154960,1,0.0595909
1716433494.344126559,1,0.0280099
1716433494.394152736,1,0.0497417
1716433494.444149359,1,0.092838
1716433494.494123844,1,0.0631056
1716433494.544127108,1,0
1716433494.594155640,1,0.0415572
1716433494.644158173,1,0.197646
1716433494.694147632,1,0.0772395
1716433494.744131991,0.979857,-0.0412033
1716433494.794155191,1,0.0465283
1716433494.844126424,1,0
1716433494.894125786,1,0.0320438
1716433494.944150099,1,0.0383648
1716433494.994153404,1,0.0340024
1716433495.044152789,1,-0.132227
1716433495.094160342,1,0
1716433495.144151605,1,0.0984196
1716433495.194121693,1,0
1716433495.244168509,1,-0.0256814
1716433495.294128505,1,0
1716433495.344155926,1,0.0455224
1716433495.394159719,1,0
1716433495.444152812,1,0.102687
1716433495.494158136,1,0.0513464
1716433495.544156185,1,-0.0294764
1716433495.594124282,1,0.0226555
1716433495.644151249,1,0.163034
1716433495.694155354,1,0.0662382
1716433495.744153609,1,-0.0264828
1716433495.794158479,1,0.0374807
1716433495.844152699,1,0.0856129
1716433495.894127865,1,0.0524201
1716433495.944154268,1,0.0569392
1716433495.994157279,1,0.053835
1716433496.044155038,1,0.040302
1716433496.094125862,1,0.0495927
1716433496.144132311,1,0.0938182
1716433496.194127007,1,0.0633461
1716433496.244159495,1,0.0947538
1716433496.294129548,1,0.0731244
1716433496.344125895,1,0.0221829
1716433496.394154672,1,0.057368
1716433496.444153549,1,0.0602848
1716433496.494164805,1,0.0582667
1716433496.544125615,1,0.0853347
1716433496.594123026,1,0.066739
1716433496.644156106,1,0
1716433496.694157904,1,0.0508446
1716433496.744145540,1,0.0952721
1716433496.794125775,1,0.0646889
1716433496.844156641,1,0
1716433496.894168215,1,0.0405572
1716433496.944153677,1,-0.0612476
1716433496.994124163,1,0
1716433497.044168588,1,0.144256
1716433497.094152347,1,0.0509307
1716433497.144152512,1,-0.0399882
1716433497.194127854,1,0.0226816
1716433497.244155293,1,0.0951764
1716433497.294157130,1,0.0451567
1716433497.344124297,1,0
1716433497.394156778,1,0.030861
1716433497.444164864,1,0.066193
1716433497.494160923,1,0.0417915
1716433497.544121766,1,0.0304261
1716433497.594174258,1,0.0382593
1716433497.644154119,1,0.0896258
1716433497.694151358,1,0.0541461
1716433497.744123011,1,0.0564959
1716433497.794121975,1,0.0548896
1716433497.844122953,1,0.0861716
1716433497.894123562,1,0.0646517
1716433497.944150496,1,0.0462627
1716433497.994111415,1,0.0589861
1716433498.044151799,1,0.0292282
1716433498.094125896,1,0.0498617
1716433498.144124888,1,0.0514555
1716433498.194151939,1,0.0504088
1716433498.244123624,1,0.0783418
1716433498.294159223,1,0.0591667
1716433498.344165457,1,0.125099
1716433498.394156484,1,0.0797301
1716433498.444124136,1,-0.0594398
1716433498.494132159,1,0.0365244
1716433498.544125284,1,0.1605
1716433498.594155392,1,0.0750846
1716433498.644153248,1,-0.0501223
1716433498.694153643,1,0.036177
1716433498.744129788,1,0.142717
1716433498.794121889,1,0.0692925
1716433498.844148871,1,0
1716433498.894167545,1,0.0477069
1716433498.944122276,1,0
1716433498.994161636,1,0.034089
1716433499.044121664,1,0.0212494
1716433499.094152743,1,0.0300714
1716433499.144124624,1,0
1716433499.194156820,1,0.0238598
1716433499.244155229,1,0
1716433499.294126204,1,0
1716433499.344154298,1,0
1716433499.394165858,1,0
1716433499.444154044,1,0.140019
1716433499.494152778,1,0.0522989
1716433499.544131569,1,-0.0371013
1716433499.594162708,1,0.0244847
1716433499.644139691,1,0.0218618
1716433499.694127258,1,0.0236262
1716433499.744156998,1,0
1716433499.794155554,1,0
1716433499.844158781,1,0
1716433499.894146881,1,0
1716433499.944127005,1,-0.0948229
1716433499.994156428,1,-0.024253
1716433500.044156955,1,0.0645742
1716433500.094170057,1,0
1716433500.144154506,1,0.0901424
1716433500.194169886,1,0.0302202
1716433500.244136321,1,-0.0773881
1716433500.294151558,1,0
1716433500.344155027,1,0.102586
1716433500.394154390,1,0.0295912
1716433500.444156123,1,-0.0689625
1716433500.494165692,1,0
1716433500.544125444,1,0.0573283
1716433500.594128646,1,0
1716433500.644160710,1,-0.0866286
1716433500.694159000,1,0
1716433500.744152475,1,0.149465
1716433500.794154515,1,0.035833
1716433500.844155187,1,-0.130792
1716433500.894169712,1,0
1716433500.944153605,1,0
1716433500.994168136,1,0
1716433501.044156412,1,0.0424089
1716433501.094160751,1,0
1716433501.144160567,1,-0.0209657
1716433501.194163243,1,0
1716433501.244199032,1,0.121007
1716433501.294133452,1,0.0338511
1716433501.344157681,1,-0.0586038
1716433501.394174934,1,0
1716433501.444156282,1,0
1716433501.494126606,1,0
1716433501.544124951,1,0
1716433501.594157562,1,0
1716433501.644153089,1,0.103137
1716433501.694156685,1,0.0290369
1716433501.744154389,1,0
1716433501.794155094,1,0.0245262
1716433501.844152924,1,0.0396459
1716433501.894170663,1,0.0291917
1716433501.944124322,1,-0.0814324
1716433501.994158257,1,0
1716433502.044142368,1,0.0582403
1716433502.094155808,1,0
1716433502.144155497,1,0.123905
1716433502.194153101,1,0.0484736
1716433502.244152789,1,-0.0303222
1716433502.294161729,1,0.0240301
1716433502.344121674,1,0.123822
1716433502.394125247,1,0.0550725
1716433502.444128003,1,0
1716433502.494156641,1,0.0333159
1716433502.544130120,1,0
1716433502.594126811,1,0
1716433502.644130076,1,0.0402626
1716433502.694176187,1,0.0241312
1716433502.744125730,1,0.180257
1716433502.794125919,1,0.0726852
1716433502.844157105,1,-0.0704815
1716433502.894166087,1,0.026859
1716433502.944144919,1,-0.0989871
1716433502.994125774,1,0
1716433503.044156270,1,0
1716433503.094175898,1,0
1716433503.144156900,1,0
1716433503.194152940,1,0
1716433503.244157136,1,-0.0560761
1716433503.294161498,1,0
1716433503.344128534,1,0.114568
1716433503.394181963,1,0.0227024
1716433503.444155342,1,-0.02392
1716433503.494144914,1,0
1716433503.544123166,1,0
1716433503.594177061,1,0
1716433503.644159491,1,0
1716433503.694126057,1,0
1716433503.744125492,1,-0.0417677
1716433503.794153028,1,0
1716433503.844156903,1,0.0892609
1716433503.894157433,1,0.0233449
1716433503.944123120,1,-0.0580826
1716433503.994150708,1,0
1716433504.044123852,1,-0.0492329
1716433504.094157574,1,0
1716433504.144153882,1,0.0867969
1716433504.194156167,1,0
1716433504.244166133,1,-0.115719
1716433504.294162988,1,-0.0253127
1716433504.344122947,1,0
1716433504.394126673,1,-0.0236144
1716433504.444153390,1,0.0329207
1716433504.494162807,1,0
1716433504.544122977,1,0.143008
1716433504.594125134,1,0.0402631
1716433504.644163685,1,0.0367159
1716433504.694159490,1,0.039179
1716433504.744153528,1,-0.0638027
1716433504.794156684,1,0
1716433504.844154035,1,0.0907161
1716433504.894165761,1,0.0331187
1716433504.944155146,1,-0.0444388
1716433504.994160165,1,0
1716433505.044156030,1,0.056175
1716433505.094127827,1,0.0237052
1716433505.144154955,1,0
1716433505.194158040,1,0
1716433505.244165156,1,-0.0700172
1716433505.294162637,1,0
1716433505.344154100,1,0.17401
1716433505.394136550,1,0.0462075
1716433505.444156299,1,0
1716433505.494130310,1,0.0300293
1716433505.544159593,1,-0.0500038
1716433505.594173256,1,0
1716433505.644143252,1,0
1716433505.694160315,1,0
1716433505.744154638,1,0
1716433505.794152558,1,0
1716433505.844159657,1,0.0858572
1716433505.894159965,1,0.0279234
1716433505.944129500,1,0.0994287
1716433505.994125768,1,0.0516688
1716433506.044162431,1,0
1716433506.094161325,1,0.0297273
1716433506.144124026,1,0.107686
1716433506.194156396,1,0.0540131
1716433506.244124267,1,0
1716433506.294160786,1,0.0316175
1716433506.344126671,1,0.115918
1716433506.394154232,1,0.0578371
1716433506.444157959,1,0.0734291
1716433506.494167746,1,0.0627651
1716433506.544123969,1,0.0242325
1716433506.594160333,1,0.0508749
1716433506.644160756,1,-0.131735
1716433506.694152553,1,0
1716433506.744133581,1,0.0619888
1716433506.794125873,1,0
1716433506.844154569,1,0
1716433506.894159875,1,0
1716433506.944154754,1,-0.0305928
1716433506.994158215,1,0
1716433507.044136291,1,0.0807489
1716433507.094127073,1,0.0236739
1716433507.144126050,1,0.0683807
1716433507.194150961,1,0.0366851
1716433507.244158070,1,-0.0684899
1716433507.294161800,1,0
1716433507.344149606,1,-0.0256571
1716433507.394124720,1,0
1716433507.444165382,1,0.101324
1716433507.494169463,1,0.0281795
1716433507.544124159,1,-0.0624238
1716433507.594128025,1,0
1716433507.644130957,1,0.0974347
